id,occurrence_date,occurrence_year,occurrence_month,occurrence_day_of_week,occurrence_hour,neighbourhood_name,premises_type
3807,2020-08-01T00:00:00Z,2020,August,Saturday,0,Broadview North (57),House
3808,2014-06-23T00:00:00Z,2014,June,Monday,10,Newtonbrook East (50),Transit
3809,2020-09-03T00:00:00Z,2020,September,Thursday,8,Broadview North (57),House
3810,2017-08-17T00:00:00Z,2017,August,Thursday,13,Broadview North (57),Apartment
3811,2019-09-21T00:00:00Z,2019,September,Saturday,21,Broadview North (57),House
3812,2020-02-20T00:00:00Z,2020,February,Thursday,6,Broadview North (57),Apartment
3813,2019-11-12T00:00:00Z,2019,November,Tuesday,12,Hillcrest Village (48),Educational
3814,2014-08-25T00:00:00Z,2014,August,Monday,20,Hillcrest Village (48),House
3815,2014-10-24T00:00:00Z,2014,October,Friday,9,Hillcrest Village (48),Educational
3816,2015-05-12T00:00:00Z,2015,May,Tuesday,20,Hillcrest Village (48),Apartment
3817,2015-05-29T00:00:00Z,2015,May,Friday,19,Hillcrest Village (48),Educational
3818,2016-03-29T00:00:00Z,2016,March,Tuesday,15,Hillcrest Village (48),Outside
3819,2019-10-14T00:00:00Z,2019,October,Monday,15,Hillcrest Village (48),Other
3820,2016-08-20T00:00:00Z,2016,August,Saturday,21,Hillcrest Village (48),Educational
3821,2017-10-19T00:00:00Z,2017,October,Thursday,19,Hillcrest Village (48),Commercial
3822,2017-10-19T00:00:00Z,2017,October,Thursday,19,Hillcrest Village (48),Commercial
3823,2018-08-20T00:00:00Z,2018,August,Monday,17,Hillcrest Village (48),Outside
3824,2015-05-18T00:00:00Z,2015,May,Monday,22,Hillcrest Village (48),House
3825,2014-10-02T00:00:00Z,2014,October,Thursday,14,Hillcrest Village (48),Outside
3826,2019-01-17T00:00:00Z,2019,January,Thursday,16,Hillcrest Village (48),Outside
3827,2017-09-13T00:00:00Z,2017,September,Wednesday,19,Hillcrest Village (48),Outside
3828,2017-10-19T00:00:00Z,2017,October,Thursday,19,Hillcrest Village (48),Commercial
3829,2017-10-19T00:00:00Z,2017,October,Thursday,19,Hillcrest Village (48),Commercial
3830,2015-11-11T00:00:00Z,2015,November,Wednesday,16,Hillcrest Village (48),Outside
3831,2014-06-13T00:00:00Z,2014,June,Friday,15,Hillcrest Village (48),Educational
3832,2018-06-11T00:00:00Z,2018,June,Monday,12,Hillcrest Village (48),Educational
3833,2018-07-12T00:00:00Z,2018,July,Thursday,16,Hillcrest Village (48),Educational
3834,2016-04-20T00:00:00Z,2016,April,Wednesday,10,Hillcrest Village (48),Apartment
3835,2017-11-20T00:00:00Z,2017,November,Monday,3,Bayview Woods-Steeles (49),House
3836,2017-11-22T00:00:00Z,2017,November,Wednesday,15,Bayview Woods-Steeles (49),House
3837,2019-06-15T00:00:00Z,2019,June,Saturday,18,Bayview Woods-Steeles (49),House
3838,2015-04-05T00:00:00Z,2015,April,Sunday,12,Bayview Woods-Steeles (49),Outside
3839,2015-04-17T00:00:00Z,2015,April,Friday,12,Bayview Woods-Steeles (49),House
3840,2015-04-17T00:00:00Z,2015,April,Friday,12,Bayview Woods-Steeles (49),House
3841,2016-09-19T00:00:00Z,2016,September,Monday,8,Bayview Woods-Steeles (49),Outside
3842,2019-06-15T00:00:00Z,2019,June,Saturday,18,Bayview Woods-Steeles (49),House
3843,2020-08-21T00:00:00Z,2020,August,Friday,19,Bayview Woods-Steeles (49),Outside
3844,2020-09-30T00:00:00Z,2020,September,Wednesday,18,Bayview Woods-Steeles (49),Outside
3845,2020-09-05T00:00:00Z,2020,September,Saturday,3,Bayview Woods-Steeles (49),Outside
3846,2018-05-09T00:00:00Z,2018,May,Wednesday,21,Bayview Woods-Steeles (49),House
3847,2014-10-30T00:00:00Z,2014,October,Thursday,13,Bayview Woods-Steeles (49),House
3848,2014-09-12T00:00:00Z,2014,September,Friday,18,Bayview Woods-Steeles (49),Outside
3849,2017-08-12T00:00:00Z,2017,August,Saturday,14,Newtonbrook East (50),Apartment
3850,2017-10-07T00:00:00Z,2017,October,Saturday,14,Newtonbrook East (50),Transit
3851,2018-07-24T00:00:00Z,2018,July,Tuesday,8,Newtonbrook East (50),Transit
3852,2018-08-31T00:00:00Z,2018,August,Friday,21,Newtonbrook East (50),Outside
3853,2019-04-23T00:00:00Z,2019,April,Tuesday,8,Newtonbrook East (50),Transit
3854,2019-10-07T00:00:00Z,2019,October,Monday,1,Newtonbrook East (50),Other
3855,2019-11-01T00:00:00Z,2019,November,Friday,5,Newtonbrook East (50),Transit
3856,2020-01-15T00:00:00Z,2020,January,Wednesday,0,Newtonbrook East (50),Apartment
3857,2014-07-06T00:00:00Z,2014,July,Sunday,9,Newtonbrook East (50),House
3858,2014-08-06T00:00:00Z,2014,August,Wednesday,14,Newtonbrook East (50),Outside
3859,2014-09-15T00:00:00Z,2014,September,Monday,9,Newtonbrook East (50),Transit
3860,2014-11-28T00:00:00Z,2014,November,Friday,7,Newtonbrook East (50),House
3861,2015-05-05T00:00:00Z,2015,May,Tuesday,8,Newtonbrook East (50),Educational
3862,2015-06-08T00:00:00Z,2015,June,Monday,14,Newtonbrook East (50),Outside
3863,2015-07-23T00:00:00Z,2015,July,Thursday,8,Newtonbrook East (50),Other
3864,2016-08-22T00:00:00Z,2016,August,Monday,5,Newtonbrook East (50),Transit
3865,2016-09-08T00:00:00Z,2016,September,Thursday,20,Newtonbrook East (50),Transit
3866,2016-09-29T00:00:00Z,2016,September,Thursday,1,Newtonbrook East (50),House
3867,2016-10-26T00:00:00Z,2016,October,Wednesday,17,Newtonbrook East (50),House
3868,2016-11-18T00:00:00Z,2016,November,Friday,21,Newtonbrook East (50),Apartment
3869,2016-11-29T00:00:00Z,2016,November,Tuesday,11,Newtonbrook East (50),Outside
3870,2018-09-26T00:00:00Z,2018,September,Wednesday,8,Newtonbrook East (50),Apartment
3871,2018-05-16T00:00:00Z,2018,May,Wednesday,0,Newtonbrook East (50),House
3872,2015-12-14T00:00:00Z,2015,December,Monday,18,Newtonbrook East (50),Apartment
3873,2014-11-27T00:00:00Z,2014,November,Thursday,8,Newtonbrook East (50),House
3874,2015-01-02T00:00:00Z,2015,January,Friday,0,Newtonbrook East (50),Apartment
3875,2017-06-26T00:00:00Z,2017,June,Monday,10,Newtonbrook East (50),Transit
3876,2017-07-05T00:00:00Z,2017,July,Wednesday,16,Newtonbrook East (50),Transit
3877,2019-07-09T00:00:00Z,2019,July,Tuesday,14,Newtonbrook East (50),House
3878,2019-09-08T00:00:00Z,2019,September,Sunday,13,Newtonbrook East (50),Apartment
3879,2019-08-15T00:00:00Z,2019,August,Thursday,16,Newtonbrook East (50),House
3880,2019-10-12T00:00:00Z,2019,October,Saturday,12,Newtonbrook East (50),Other
3881,2017-09-05T00:00:00Z,2017,September,Tuesday,15,Newtonbrook East (50),Transit
3882,2017-10-09T00:00:00Z,2017,October,Monday,16,Newtonbrook East (50),House
3883,2018-08-04T00:00:00Z,2018,August,Saturday,14,Newtonbrook East (50),Apartment
3884,2014-05-15T00:00:00Z,2014,May,Thursday,10,Newtonbrook East (50),Transit
3885,2014-06-06T00:00:00Z,2014,June,Friday,19,Newtonbrook East (50),Outside
3886,2015-08-10T00:00:00Z,2015,August,Monday,9,Newtonbrook East (50),House
3887,2016-08-03T00:00:00Z,2016,August,Wednesday,21,Newtonbrook East (50),Commercial
3888,2017-11-19T00:00:00Z,2017,November,Sunday,2,Newtonbrook East (50),House
3889,2015-10-14T00:00:00Z,2015,October,Wednesday,19,Newtonbrook East (50),Outside
3890,2016-12-28T00:00:00Z,2016,December,Wednesday,15,Willowdale East (51),Outside
3891,2017-02-01T00:00:00Z,2017,February,Wednesday,18,Willowdale East (51),Apartment
3892,2017-02-24T00:00:00Z,2017,February,Friday,0,Willowdale East (51),Apartment
3893,2017-06-17T00:00:00Z,2017,June,Saturday,3,Willowdale East (51),House
3894,2017-06-14T00:00:00Z,2017,June,Wednesday,18,Willowdale East (51),Apartment
3895,2017-06-19T00:00:00Z,2017,June,Monday,0,Willowdale East (51),House
3896,2017-07-01T00:00:00Z,2017,July,Saturday,0,Willowdale East (51),Outside
3897,2017-07-07T00:00:00Z,2017,July,Friday,9,Willowdale East (51),Educational
3898,2017-07-10T00:00:00Z,2017,July,Monday,12,Willowdale East (51),Apartment
3899,2017-08-04T00:00:00Z,2017,August,Friday,11,Willowdale East (51),Apartment
3900,2019-10-19T00:00:00Z,2019,October,Saturday,17,Thorncliffe Park (55),Outside
3901,2020-03-15T00:00:00Z,2020,March,Sunday,17,Thorncliffe Park (55),Outside
3902,2020-07-01T00:00:00Z,2020,July,Wednesday,16,Thorncliffe Park (55),Apartment
3903,2016-07-03T00:00:00Z,2016,July,Sunday,12,Thorncliffe Park (55),Commercial
3904,2016-11-15T00:00:00Z,2016,November,Tuesday,12,Thorncliffe Park (55),Outside
3905,2016-11-15T00:00:00Z,2016,November,Tuesday,12,Thorncliffe Park (55),Outside
3906,2017-05-12T00:00:00Z,2017,May,Friday,19,Thorncliffe Park (55),Apartment
3907,2015-07-20T00:00:00Z,2015,July,Monday,5,Thorncliffe Park (55),Other
3908,2016-05-07T00:00:00Z,2016,May,Saturday,9,Thorncliffe Park (55),Outside
3909,2020-07-14T00:00:00Z,2020,July,Tuesday,13,Thorncliffe Park (55),Commercial
3910,2016-07-19T00:00:00Z,2016,July,Tuesday,13,Thorncliffe Park (55),Commercial
3911,2016-08-12T00:00:00Z,2016,August,Friday,21,Thorncliffe Park (55),Commercial
3912,2018-03-21T00:00:00Z,2018,March,Wednesday,11,Thorncliffe Park (55),Apartment
3913,2014-06-18T00:00:00Z,2014,June,Wednesday,19,Thorncliffe Park (55),Apartment
3914,2016-04-30T00:00:00Z,2016,April,Saturday,11,Thorncliffe Park (55),Commercial
3915,2016-09-15T00:00:00Z,2016,September,Thursday,13,Thorncliffe Park (55),Apartment
3916,2019-07-09T00:00:00Z,2019,July,Tuesday,8,Thorncliffe Park (55),Other
3917,2020-07-15T00:00:00Z,2020,July,Wednesday,19,Thorncliffe Park (55),Commercial
3918,2020-08-28T00:00:00Z,2020,August,Friday,20,Thorncliffe Park (55),Outside
3919,2020-11-12T00:00:00Z,2020,November,Thursday,16,Thorncliffe Park (55),Commercial
3920,2014-06-07T00:00:00Z,2014,June,Saturday,18,Thorncliffe Park (55),Outside
3921,2016-08-29T00:00:00Z,2016,August,Monday,20,Thorncliffe Park (55),Apartment
3922,2016-08-29T00:00:00Z,2016,August,Monday,20,Thorncliffe Park (55),Apartment
3923,2016-08-29T00:00:00Z,2016,August,Monday,20,Thorncliffe Park (55),Apartment
3924,2016-10-14T00:00:00Z,2016,October,Friday,9,Thorncliffe Park (55),Commercial
3925,2017-08-15T00:00:00Z,2017,August,Tuesday,20,Thorncliffe Park (55),Outside
3926,2017-09-22T00:00:00Z,2017,September,Friday,20,Thorncliffe Park (55),Apartment
3927,2018-05-24T00:00:00Z,2018,May,Thursday,20,Thorncliffe Park (55),Apartment
3928,2020-02-19T00:00:00Z,2020,February,Wednesday,17,Thorncliffe Park (55),Outside
3929,2020-04-11T00:00:00Z,2020,April,Saturday,12,Thorncliffe Park (55),Commercial
3930,2020-10-13T00:00:00Z,2020,October,Tuesday,17,Thorncliffe Park (55),Apartment
3931,2017-05-06T00:00:00Z,2017,May,Saturday,15,Leaside-Bennington (56),House
3932,2017-06-29T00:00:00Z,2017,June,Thursday,19,Leaside-Bennington (56),House
3933,2017-06-30T00:00:00Z,2017,June,Friday,9,Leaside-Bennington (56),Other
3934,2017-08-13T00:00:00Z,2017,August,Sunday,0,Leaside-Bennington (56),Other
3935,2017-09-03T00:00:00Z,2017,September,Sunday,13,Leaside-Bennington (56),Commercial
3936,2017-09-07T00:00:00Z,2017,September,Thursday,15,Leaside-Bennington (56),Educational
3937,2017-10-01T00:00:00Z,2017,October,Sunday,1,Leaside-Bennington (56),Other
3938,2017-10-26T00:00:00Z,2017,October,Thursday,16,Leaside-Bennington (56),Educational
3939,2017-11-06T00:00:00Z,2017,November,Monday,9,Leaside-Bennington (56),Educational
3940,2018-03-05T00:00:00Z,2018,March,Monday,9,Leaside-Bennington (56),Educational
3941,2018-04-20T00:00:00Z,2018,April,Friday,14,Leaside-Bennington (56),House
3942,2018-05-15T00:00:00Z,2018,May,Tuesday,20,Leaside-Bennington (56),House
3943,2018-05-20T00:00:00Z,2018,May,Sunday,1,Leaside-Bennington (56),House
3944,2018-10-22T00:00:00Z,2018,October,Monday,14,Leaside-Bennington (56),Apartment
3945,2018-05-18T00:00:00Z,2018,May,Friday,12,Leaside-Bennington (56),House
3946,2018-06-02T00:00:00Z,2018,June,Saturday,3,Leaside-Bennington (56),Other
3947,2018-06-02T00:00:00Z,2018,June,Saturday,3,Leaside-Bennington (56),Other
3948,2018-06-23T00:00:00Z,2018,June,Saturday,1,Leaside-Bennington (56),House
3949,2018-09-12T00:00:00Z,2018,September,Wednesday,7,Leaside-Bennington (56),Outside
3950,2018-09-14T00:00:00Z,2018,September,Friday,15,Leaside-Bennington (56),Educational
3951,2018-10-26T00:00:00Z,2018,October,Friday,13,Leaside-Bennington (56),Educational
3952,2020-01-30T00:00:00Z,2020,January,Thursday,17,Leaside-Bennington (56),Apartment
3953,2018-10-29T00:00:00Z,2018,October,Monday,15,Leaside-Bennington (56),Outside
3954,2018-09-18T00:00:00Z,2018,September,Tuesday,23,Leaside-Bennington (56),Other
3955,2018-09-18T00:00:00Z,2018,September,Tuesday,23,Leaside-Bennington (56),Other
3956,2019-05-14T00:00:00Z,2019,May,Tuesday,15,Leaside-Bennington (56),Educational
3957,2019-07-10T00:00:00Z,2019,July,Wednesday,17,Leaside-Bennington (56),House
3958,2019-07-15T00:00:00Z,2019,July,Monday,18,Leaside-Bennington (56),Commercial
3959,2019-08-13T00:00:00Z,2019,August,Tuesday,11,Leaside-Bennington (56),Commercial
3960,2019-08-13T00:00:00Z,2019,August,Tuesday,8,Leaside-Bennington (56),Other
3961,2019-08-13T00:00:00Z,2019,August,Tuesday,21,Leaside-Bennington (56),Outside
3962,2019-10-01T00:00:00Z,2019,October,Tuesday,15,Leaside-Bennington (56),Outside
3963,2019-10-20T00:00:00Z,2019,October,Sunday,21,Leaside-Bennington (56),House
3964,2019-11-26T00:00:00Z,2019,November,Tuesday,10,Leaside-Bennington (56),Outside
3965,2019-11-29T00:00:00Z,2019,November,Friday,8,Leaside-Bennington (56),Educational
3966,2020-01-29T00:00:00Z,2020,January,Wednesday,12,Leaside-Bennington (56),Educational
3967,2020-03-12T00:00:00Z,2020,March,Thursday,1,Leaside-Bennington (56),Other
3968,2020-03-12T00:00:00Z,2020,March,Thursday,1,Leaside-Bennington (56),Other
3969,2020-03-09T00:00:00Z,2020,March,Monday,18,Leaside-Bennington (56),Other
3970,2020-02-22T00:00:00Z,2020,February,Saturday,14,Leaside-Bennington (56),Apartment
3971,2020-04-06T00:00:00Z,2020,April,Monday,21,Leaside-Bennington (56),House
3972,2020-05-23T00:00:00Z,2020,May,Saturday,2,Leaside-Bennington (56),House
3973,2020-05-25T00:00:00Z,2020,May,Monday,10,Leaside-Bennington (56),Apartment
3974,2020-05-25T00:00:00Z,2020,May,Monday,10,Leaside-Bennington (56),Apartment
3975,2020-05-30T00:00:00Z,2020,May,Saturday,15,Leaside-Bennington (56),House
3976,2020-06-19T00:00:00Z,2020,June,Friday,22,Leaside-Bennington (56),Educational
3977,2020-06-19T00:00:00Z,2020,June,Friday,22,Leaside-Bennington (56),Educational
3978,2020-06-29T00:00:00Z,2020,June,Monday,16,Leaside-Bennington (56),House
3979,2020-06-17T00:00:00Z,2020,June,Wednesday,11,Leaside-Bennington (56),Other
3980,2020-06-17T00:00:00Z,2020,June,Wednesday,11,Leaside-Bennington (56),Other
3981,2020-06-17T00:00:00Z,2020,June,Wednesday,11,Leaside-Bennington (56),Other
3982,2014-05-24T00:00:00Z,2014,May,Saturday,22,The Beaches (63),Apartment
3983,2020-06-17T00:00:00Z,2020,June,Wednesday,11,Leaside-Bennington (56),Other
3984,2020-07-22T00:00:00Z,2020,July,Wednesday,19,Leaside-Bennington (56),Outside
3985,2020-07-28T00:00:00Z,2020,July,Tuesday,23,Leaside-Bennington (56),House
3986,2020-08-22T00:00:00Z,2020,August,Saturday,22,Leaside-Bennington (56),Apartment
3987,2020-08-28T00:00:00Z,2020,August,Friday,18,Leaside-Bennington (56),Other
3988,2020-09-12T00:00:00Z,2020,September,Saturday,13,Leaside-Bennington (56),Commercial
3989,2020-09-28T00:00:00Z,2020,September,Monday,19,Leaside-Bennington (56),Other
3990,2018-07-04T00:00:00Z,2018,July,Wednesday,8,East End-Danforth (62),Transit
3991,2020-10-18T00:00:00Z,2020,October,Sunday,16,Leaside-Bennington (56),House
3992,2014-01-04T00:00:00Z,2014,January,Saturday,20,Leaside-Bennington (56),House
3993,2014-03-08T00:00:00Z,2014,March,Saturday,7,Leaside-Bennington (56),Other
3994,2014-03-19T00:00:00Z,2014,March,Wednesday,3,Leaside-Bennington (56),House
3995,2014-03-19T00:00:00Z,2014,March,Wednesday,3,Leaside-Bennington (56),House
3996,2014-03-18T00:00:00Z,2014,March,Tuesday,18,Leaside-Bennington (56),House
3997,2014-04-11T00:00:00Z,2014,April,Friday,18,Leaside-Bennington (56),Other
3998,2014-05-01T00:00:00Z,2014,May,Thursday,16,Leaside-Bennington (56),House
3999,2014-05-01T00:00:00Z,2014,May,Thursday,16,Leaside-Bennington (56),House
4000,2014-05-05T00:00:00Z,2014,May,Monday,23,Leaside-Bennington (56),House
4001,2014-06-08T00:00:00Z,2014,June,Sunday,11,Leaside-Bennington (56),Commercial
4002,2020-07-10T00:00:00Z,2020,July,Friday,14,The Beaches (63),Other
4003,2020-07-10T00:00:00Z,2020,July,Friday,14,The Beaches (63),Other
4004,2020-07-14T00:00:00Z,2020,July,Tuesday,22,The Beaches (63),House
4005,2020-07-14T00:00:00Z,2020,July,Tuesday,22,The Beaches (63),House
4006,2020-07-27T00:00:00Z,2020,July,Monday,9,The Beaches (63),Apartment
4007,2020-07-26T00:00:00Z,2020,July,Sunday,16,The Beaches (63),House
4008,2020-08-12T00:00:00Z,2020,August,Wednesday,2,The Beaches (63),House
4009,2020-08-13T00:00:00Z,2020,August,Thursday,15,The Beaches (63),House
4010,2020-08-15T00:00:00Z,2020,August,Saturday,10,The Beaches (63),Outside
4011,2020-08-21T00:00:00Z,2020,August,Friday,9,The Beaches (63),House
4012,2020-08-21T00:00:00Z,2020,August,Friday,0,The Beaches (63),Other
4013,2020-08-09T00:00:00Z,2020,August,Sunday,15,The Beaches (63),Outside
4014,2020-08-30T00:00:00Z,2020,August,Sunday,6,The Beaches (63),Apartment
4015,2020-09-05T00:00:00Z,2020,September,Saturday,21,The Beaches (63),House
4016,2020-10-04T00:00:00Z,2020,October,Sunday,10,The Beaches (63),Outside
4017,2020-09-23T00:00:00Z,2020,September,Wednesday,1,The Beaches (63),House
4018,2020-10-12T00:00:00Z,2020,October,Monday,22,The Beaches (63),Other
4019,2020-10-24T00:00:00Z,2020,October,Saturday,10,The Beaches (63),Apartment
4020,2020-11-10T00:00:00Z,2020,November,Tuesday,21,The Beaches (63),House
4021,2020-12-27T00:00:00Z,2020,December,Sunday,15,The Beaches (63),Outside
4022,2014-05-15T00:00:00Z,2014,May,Thursday,14,The Beaches (63),Outside
4023,2014-06-13T00:00:00Z,2014,June,Friday,16,The Beaches (63),House
4024,2014-06-14T00:00:00Z,2014,June,Saturday,12,The Beaches (63),Outside
4025,2014-06-18T00:00:00Z,2014,June,Wednesday,0,The Beaches (63),House
4026,2014-06-14T00:00:00Z,2014,June,Saturday,11,The Beaches (63),Outside
4027,2014-07-07T00:00:00Z,2014,July,Monday,12,The Beaches (63),House
4028,2014-07-06T00:00:00Z,2014,July,Sunday,9,The Beaches (63),Other
4029,2014-07-06T00:00:00Z,2014,July,Sunday,9,The Beaches (63),Other
4030,2014-07-14T00:00:00Z,2014,July,Monday,1,The Beaches (63),House
4031,2014-07-02T00:00:00Z,2014,July,Wednesday,0,The Beaches (63),Outside
4032,2014-07-20T00:00:00Z,2014,July,Sunday,0,The Beaches (63),House
4033,2014-07-18T00:00:00Z,2014,July,Friday,23,The Beaches (63),Other
4034,2014-07-18T00:00:00Z,2014,July,Friday,23,The Beaches (63),Other
4035,2014-07-24T00:00:00Z,2014,July,Thursday,21,The Beaches (63),Apartment
4036,2014-08-15T00:00:00Z,2014,August,Friday,15,The Beaches (63),Outside
4037,2014-08-29T00:00:00Z,2014,August,Friday,17,The Beaches (63),Other
4038,2014-09-08T00:00:00Z,2014,September,Monday,16,The Beaches (63),Commercial
4039,2014-09-19T00:00:00Z,2014,September,Friday,12,The Beaches (63),Outside
4040,2014-09-19T00:00:00Z,2014,September,Friday,12,The Beaches (63),Outside
4041,2014-09-26T00:00:00Z,2014,September,Friday,18,The Beaches (63),Outside
4042,2014-09-28T00:00:00Z,2014,September,Sunday,17,The Beaches (63),Other
4043,2014-10-17T00:00:00Z,2014,October,Friday,0,The Beaches (63),Commercial
4044,2014-11-07T00:00:00Z,2014,November,Friday,18,The Beaches (63),Outside
4045,2015-05-24T00:00:00Z,2015,May,Sunday,18,The Beaches (63),Other
4046,2015-06-03T00:00:00Z,2015,June,Wednesday,9,The Beaches (63),Commercial
4047,2015-08-16T00:00:00Z,2015,August,Sunday,22,The Beaches (63),Outside
4048,2015-10-01T00:00:00Z,2015,October,Thursday,23,The Beaches (63),Other
4049,2015-10-16T00:00:00Z,2015,October,Friday,20,The Beaches (63),Commercial
4050,2016-02-21T00:00:00Z,2016,February,Sunday,17,The Beaches (63),Other
4051,2016-02-21T00:00:00Z,2016,February,Sunday,17,The Beaches (63),Other
4052,2016-02-21T00:00:00Z,2016,February,Sunday,17,The Beaches (63),Other
4053,2016-03-05T00:00:00Z,2016,March,Saturday,12,The Beaches (63),Apartment
4054,2016-03-27T00:00:00Z,2016,March,Sunday,9,The Beaches (63),House
4055,2016-05-24T00:00:00Z,2016,May,Tuesday,15,The Beaches (63),Outside
4056,2016-05-26T00:00:00Z,2016,May,Thursday,20,The Beaches (63),Apartment
4057,2016-05-30T00:00:00Z,2016,May,Monday,21,The Beaches (63),House
4058,2016-05-30T00:00:00Z,2016,May,Monday,21,The Beaches (63),House
4059,2016-06-09T00:00:00Z,2016,June,Thursday,23,The Beaches (63),House
4060,2016-06-09T00:00:00Z,2016,June,Thursday,20,The Beaches (63),Other
4061,2016-06-11T00:00:00Z,2016,June,Saturday,23,The Beaches (63),House
4062,2016-06-11T00:00:00Z,2016,June,Saturday,23,The Beaches (63),House
4063,2016-06-13T00:00:00Z,2016,June,Monday,0,The Beaches (63),House
4064,2016-06-17T00:00:00Z,2016,June,Friday,15,The Beaches (63),Commercial
4065,2016-06-14T00:00:00Z,2016,June,Tuesday,18,The Beaches (63),Other
4066,2016-06-14T00:00:00Z,2016,June,Tuesday,18,The Beaches (63),Other
